#{"t_start": 1761863674.2271237, "env_id": "None"}
r,l,t,winner,reason
1.0,13,45.416147,2,capture
1.0,12,45.435253,2,capture
1.0,22,45.472224,2,capture
1.0,21,45.505601,2,capture
1.0,17,45.532732,2,capture
1.0,14,45.554986,2,capture
1.0,14,45.577248,2,capture
1.0,18,45.605924,2,capture
1.0,22,45.641025,2,capture
1.0,16,45.666486,2,capture
1.0,20,45.698297,2,capture
1.0,20,45.730047,2,capture
1.0,17,45.757125,2,capture
1.0,30,45.805246,2,capture
1.0,23,45.841954,2,capture
1.0,9,45.856227,2,capture
1.0,13,45.876897,2,capture
1.0,18,45.905527,2,capture
1.0,16,45.931045,2,capture
1.0,11,45.948623,2,capture
1.0,24,45.986869,2,capture
1.0,18,46.015525,2,capture
1.0,16,46.040914,2,capture
1.0,17,46.067965,2,capture
1.0,27,46.111222,2,capture
1.0,14,46.133332,2,capture
1.0,11,46.150924,2,capture
1.0,17,46.177927,2,capture
1.0,19,46.208113,2,capture
1.0,23,46.244886,2,capture
1.0,13,46.265587,2,capture
1.0,17,46.29306,2,capture
1.0,15,46.317027,2,capture
1.0,14,46.339341,2,capture
1.0,17,46.366493,2,capture
1.0,23,46.403351,2,capture
1.0,14,46.425651,2,capture
1.0,14,46.447973,2,capture
1.0,21,46.48143,2,capture
1.0,24,46.520028,2,capture
1.0,10,46.53598,2,capture
1.0,19,46.566333,2,capture
1.0,19,46.596419,2,capture
1.0,20,46.62817,2,capture
1.0,22,46.66337,2,capture
1.0,25,46.703446,2,capture
1.0,17,46.730664,2,capture
1.0,17,46.757952,2,capture
1.0,16,46.783891,2,capture
1.0,13,46.804812,2,capture
1.0,16,46.830265,2,capture
1.0,16,46.856145,2,capture
1.0,23,46.893028,2,capture
1.0,19,46.923555,2,capture
1.0,14,46.946036,2,capture
1.0,9,46.960386,2,capture
1.0,12,46.979425,2,capture
1.0,16,47.004884,2,capture
1.0,18,47.0344,2,capture
1.0,21,47.067977,2,capture
1.0,15,47.091824,2,capture
1.0,22,47.126948,2,capture
1.0,17,47.153975,2,capture
1.0,12,47.173554,2,capture
1.0,18,47.202569,2,capture
1.0,22,47.237888,2,capture
1.0,24,47.276262,2,capture
1.0,19,47.306524,2,capture
1.0,20,47.33835,2,capture
1.0,19,47.369091,2,capture
1.0,14,47.391482,2,capture
1.0,18,47.420178,2,capture
1.0,11,47.438028,2,capture
1.0,22,47.473246,2,capture
1.0,17,47.500329,2,capture
1.0,27,47.543587,2,capture
1.0,18,47.57229,2,capture
1.0,13,47.593025,2,capture
1.0,16,47.618618,2,capture
1.0,14,47.641008,2,capture
1.0,14,47.663336,2,capture
1.0,10,47.679301,2,capture
1.0,16,47.704963,2,capture
1.0,14,47.728364,2,capture
1.0,25,47.768612,2,capture
1.0,14,47.790874,2,capture
1.0,23,47.827677,2,capture
1.0,26,47.869277,2,capture
1.0,26,47.9112,2,capture
1.0,14,47.933551,2,capture
1.0,20,47.965398,2,capture
1.0,27,48.008831,2,capture
1.0,22,48.043855,2,capture
1.0,23,48.080638,2,capture
1.0,11,48.098135,2,capture
1.0,9,48.11259,2,capture
1.0,14,48.134801,2,capture
1.0,11,48.152266,2,capture
1.0,17,48.179477,2,capture
1.0,11,48.196975,2,capture
1.0,12,48.216193,2,capture
1.0,15,48.240109,2,capture
1.0,15,48.264004,2,capture
1.0,16,49.436335,2,capture
1.0,14,49.458698,2,capture
1.0,15,49.482846,2,capture
1.0,12,49.502132,2,capture
1.0,17,49.529264,2,capture
1.0,13,49.55013,2,capture
1.0,13,49.570902,2,capture
1.0,19,49.601212,2,capture
1.0,16,49.626894,2,capture
1.0,16,49.652447,2,capture
1.0,16,49.677878,2,capture
1.0,11,49.695503,2,capture
1.0,15,49.719368,2,capture
1.0,18,49.748197,2,capture
1.0,12,49.767329,2,capture
1.0,22,49.802377,2,capture
1.0,15,49.826325,2,capture
1.0,32,49.877842,2,capture
1.0,15,49.901688,2,capture
1.0,18,49.931121,2,capture
1.0,13,49.951984,2,capture
1.0,14,49.974315,2,capture
1.0,18,50.002951,2,capture
1.0,15,50.026901,2,capture
1.0,21,50.060347,2,capture
1.0,21,50.093828,2,capture
1.0,27,50.137115,2,capture
1.0,10,50.153116,2,capture
1.0,32,50.204987,2,capture
1.0,19,50.235259,2,capture
1.0,13,50.256042,2,capture
1.0,17,50.283093,2,capture
1.0,22,50.318163,2,capture
1.0,8,50.330931,2,capture
1.0,32,50.382428,2,capture
1.0,15,50.406403,2,capture
1.0,13,50.427172,2,capture
1.0,22,50.462451,2,capture
1.0,22,50.497677,2,capture
1.0,22,50.532765,2,capture
1.0,16,50.558196,2,capture
1.0,8,50.57102,2,capture
1.0,24,50.609272,2,capture
1.0,23,50.646092,2,capture
1.0,12,50.66524,2,capture
1.0,20,50.696977,2,capture
1.0,16,50.722512,2,capture
1.0,12,50.741656,2,capture
1.0,9,50.75598,2,capture
1.0,12,50.775059,2,capture
1.0,14,50.797245,2,capture
1.0,11,50.814855,2,capture
1.0,15,50.838625,2,capture
1.0,13,50.859309,2,capture
1.0,16,50.884834,2,capture
1.0,23,50.921591,2,capture
1.0,11,50.93915,2,capture
1.0,15,50.963039,2,capture
1.0,13,50.983661,2,capture
1.0,13,51.004389,2,capture
1.0,21,51.037725,2,capture
1.0,17,51.064692,2,capture
1.0,9,51.079094,2,capture
1.0,19,51.109317,2,capture
1.0,16,51.134678,2,capture
1.0,17,51.161758,2,capture
1.0,9,51.176055,2,capture
1.0,17,51.203261,2,capture
1.0,10,51.219196,2,capture
1.0,10,51.235178,2,capture
1.0,16,51.260734,2,capture
1.0,15,51.284579,2,capture
1.0,15,51.308364,2,capture
1.0,11,51.32589,2,capture
1.0,15,51.349692,2,capture
1.0,15,51.373799,2,capture
1.0,11,51.391252,2,capture
1.0,20,51.423117,2,capture
1.0,18,51.451786,2,capture
1.0,12,51.470863,2,capture
1.0,15,51.494632,2,capture
1.0,14,51.516962,2,capture
1.0,16,51.542483,2,capture
1.0,17,51.569654,2,capture
1.0,11,51.587167,2,capture
1.0,20,51.61907,2,capture
1.0,17,51.646261,2,capture
1.0,11,51.663803,2,capture
1.0,15,51.68768,2,capture
1.0,22,51.722921,2,capture
1.0,9,51.737317,2,capture
1.0,18,51.765871,2,capture
1.0,30,51.814708,2,capture
1.0,13,51.835491,2,capture
1.0,16,51.861064,2,capture
1.0,15,51.884964,2,capture
1.0,19,51.915239,2,capture
1.0,14,51.93751,2,capture
1.0,17,51.964432,2,capture
1.0,15,51.988302,2,capture
1.0,16,52.013989,2,capture
1.0,10,52.029948,2,capture
1.0,13,52.050611,2,capture
1.0,16,52.075993,2,capture
1.0,13,52.09677,2,capture
1.0,11,52.114261,2,capture
1.0,13,52.135021,2,capture
1.0,16,52.160522,2,capture
1.0,12,52.179611,2,capture
1.0,17,52.206754,2,capture
1.0,11,52.224234,2,capture
1.0,15,52.248003,2,capture
1.0,15,52.271796,2,capture
1.0,23,52.308589,2,capture
1.0,11,52.326062,2,capture
1.0,16,52.351427,2,capture
1.0,26,52.393239,2,capture
1.0,13,52.41397,2,capture
1.0,15,52.437984,2,capture
1.0,20,52.469813,2,capture
1.0,21,52.503433,2,capture
1.0,15,52.527353,2,capture
1.0,14,52.54962,2,capture
1.0,15,52.573394,2,capture
1.0,21,52.606779,2,capture
1.0,27,52.649952,2,capture
1.0,15,52.673895,2,capture
1.0,16,53.844713,2,capture
1.0,19,53.875229,2,capture
1.0,12,53.894397,2,capture
1.0,18,53.923075,2,capture
1.0,14,53.945451,2,capture
1.0,20,53.977618,2,capture
1.0,12,53.996784,2,capture
1.0,15,54.020742,2,capture
1.0,12,54.039996,2,capture
1.0,17,54.067281,2,capture
1.0,16,54.092938,2,capture
1.0,12,54.112179,2,capture
1.0,18,54.141026,2,capture
1.0,14,54.163439,2,capture
1.0,16,54.188943,2,capture
1.0,18,54.217667,2,capture
1.0,18,54.246542,2,capture
1.0,13,54.267289,2,capture
1.0,13,54.287949,2,capture
1.0,16,54.313556,2,capture
1.0,13,54.334271,2,capture
1.0,16,54.359808,2,capture
1.0,10,54.37594,2,capture
1.0,11,54.393454,2,capture
1.0,14,54.415787,2,capture
1.0,21,54.449281,2,capture
1.0,32,54.500788,2,capture
1.0,12,54.52002,2,capture
1.0,12,54.539155,2,capture
1.0,14,54.561455,2,capture
1.0,10,54.577391,2,capture
1.0,13,54.598253,2,capture
1.0,14,54.620574,2,capture
1.0,22,54.65564,2,capture
1.0,11,54.673198,2,capture
1.0,18,54.701989,2,capture
1.0,11,54.719479,2,capture
1.0,12,54.738775,2,capture
1.0,25,54.778962,2,capture
1.0,20,54.810903,2,capture
1.0,17,54.837941,2,capture
1.0,13,54.85864,2,capture
1.0,12,54.877859,2,capture
1.0,15,54.901738,2,capture
1.0,12,54.920865,2,capture
1.0,19,54.951127,2,capture
1.0,16,54.976898,2,capture
1.0,21,55.010513,2,capture
1.0,8,55.02325,2,capture
1.0,16,55.048633,2,capture
1.0,11,55.066149,2,capture
1.0,9,55.080502,2,capture
1.0,13,55.101248,2,capture
1.0,21,55.134783,2,capture
1.0,11,55.152295,2,capture
1.0,14,55.174636,2,capture
1.0,12,55.193755,2,capture
1.0,10,55.20975,2,capture
1.0,19,55.24004,2,capture
1.0,9,55.254407,2,capture
1.0,11,55.271948,2,capture
1.0,17,55.298995,2,capture
1.0,18,55.327623,2,capture
1.0,21,55.361038,2,capture
1.0,11,55.378821,2,capture
1.0,14,55.401189,2,capture
1.0,14,55.423461,2,capture
1.0,16,55.449196,2,capture
1.0,9,55.463608,2,capture
1.0,10,55.47948,2,capture
1.0,17,55.506499,2,capture
1.0,16,55.532072,2,capture
1.0,17,55.559052,2,capture
1.0,22,55.59409,2,capture
1.0,15,55.617928,2,capture
1.0,7,55.629043,2,capture
1.0,15,55.652837,2,capture
1.0,15,55.676681,2,capture
1.0,17,55.703748,2,capture
1.0,20,55.735662,2,capture
1.0,15,55.759497,2,capture
1.0,15,55.783312,2,capture
1.0,17,55.810396,2,capture
1.0,25,55.850599,2,capture
1.0,10,55.866567,2,capture
1.0,22,55.901692,2,capture
1.0,16,55.927255,2,capture
1.0,23,55.963977,2,capture
1.0,13,55.984641,2,capture
1.0,19,56.01508,2,capture
1.0,13,56.036237,2,capture
1.0,17,56.063635,2,capture
1.0,17,56.091389,2,capture
1.0,13,56.112274,2,capture
1.0,15,56.136094,2,capture
1.0,16,56.161731,2,capture
1.0,25,56.201738,2,capture
1.0,11,56.219361,2,capture
1.0,10,56.235253,2,capture
1.0,8,56.248015,2,capture
1.0,19,56.278344,2,capture
1.0,18,56.307035,2,capture
1.0,12,56.326119,2,capture
1.0,8,56.338871,2,capture
1.0,24,56.37724,2,capture
1.0,13,56.39805,2,capture
1.0,13,56.418673,2,capture
1.0,17,56.445732,2,capture
1.0,10,56.461727,2,capture
1.0,19,56.491897,2,capture
1.0,22,56.527002,2,capture
1.0,10,56.542984,2,capture
1.0,9,56.557342,2,capture
1.0,17,56.584548,2,capture
1.0,16,56.61007,2,capture
1.0,13,56.630726,2,capture
1.0,10,56.64668,2,capture
1.0,23,56.68331,2,capture
1.0,12,56.702443,2,capture
1.0,25,56.742697,2,capture
1.0,17,56.770005,2,capture
1.0,13,56.790766,2,capture
1.0,13,56.811802,2,capture
1.0,21,56.84597,2,capture
1.0,20,56.878296,2,capture
1.0,17,56.905495,2,capture
1.0,12,56.9247,2,capture
1.0,28,56.969636,2,capture
1.0,15,56.993841,2,capture
1.0,8,57.006973,2,capture
1.0,10,57.023426,2,capture
1.0,11,57.041012,2,capture
1.0,13,57.061669,2,capture
1.0,17,57.088755,2,capture
1.0,15,58.263475,2,capture
1.0,13,58.284231,2,capture
1.0,8,58.297125,2,capture
1.0,10,58.313251,2,capture
1.0,10,58.329232,2,capture
1.0,15,58.353177,2,capture
1.0,28,58.398453,2,capture
1.0,10,58.414393,2,capture
1.0,15,58.4389,2,capture
1.0,16,58.464612,2,capture
1.0,16,58.490118,2,capture
1.0,18,58.518911,2,capture
1.0,15,58.542835,2,capture
1.0,13,58.563538,2,capture
1.0,15,58.587411,2,capture
1.0,15,58.611359,2,capture
1.0,12,58.630538,2,capture
1.0,14,58.652939,2,capture
1.0,16,58.678449,2,capture
1.0,11,58.696262,2,capture
1.0,10,58.712375,2,capture
1.0,12,58.731627,2,capture
1.0,10,58.747622,2,capture
1.0,14,58.769996,2,capture
1.0,8,58.782751,2,capture
1.0,12,58.801895,2,capture
1.0,12,58.821112,2,capture
1.0,20,58.852966,2,capture
1.0,12,58.87205,2,capture
1.0,8,58.884905,2,capture
1.0,16,58.910365,2,capture
1.0,14,58.932724,2,capture
1.0,16,58.958264,2,capture
1.0,11,58.975799,2,capture
1.0,12,58.994957,2,capture
1.0,12,59.014172,2,capture
1.0,9,59.028591,2,capture
1.0,17,59.055661,2,capture
1.0,14,59.078072,2,capture
1.0,10,59.094011,2,capture
1.0,13,59.114712,2,capture
1.0,10,59.13069,2,capture
1.0,24,59.1692,2,capture
1.0,12,59.188341,2,capture
1.0,17,59.215412,2,capture
1.0,13,59.236269,2,capture
1.0,17,59.263465,2,capture
1.0,15,59.287351,2,capture
1.0,16,59.312851,2,capture
1.0,12,59.33204,2,capture
1.0,7,59.343252,2,capture
1.0,13,59.364094,2,capture
1.0,10,59.38017,2,capture
1.0,13,59.40102,2,capture
1.0,22,59.436121,2,capture
1.0,13,59.456823,2,capture
1.0,10,59.472976,2,capture
1.0,11,59.490515,2,capture
1.0,16,59.516182,2,capture
1.0,19,59.546456,2,capture
1.0,15,59.570338,2,capture
1.0,18,59.599077,2,capture
1.0,21,59.632617,2,capture
1.0,17,59.659727,2,capture
1.0,13,59.680509,2,capture
1.0,12,59.699631,2,capture
1.0,8,59.712388,2,capture
1.0,17,59.739465,2,capture
1.0,11,59.75708,2,capture
1.0,19,59.787324,2,capture
1.0,8,59.800513,2,capture
1.0,11,59.818091,2,capture
1.0,12,59.837226,2,capture
1.0,13,59.85794,2,capture
1.0,9,59.872314,2,capture
1.0,15,59.896364,2,capture
1.0,18,59.92509,2,capture
1.0,11,59.942647,2,capture
1.0,13,59.9635,2,capture
1.0,19,59.993731,2,capture
1.0,16,60.019332,2,capture
1.0,12,60.038456,2,capture
1.0,9,60.05287,2,capture
1.0,16,60.078441,2,capture
1.0,16,60.103941,2,capture
1.0,10,60.11999,2,capture
1.0,8,60.132708,2,capture
1.0,13,60.153677,2,capture
1.0,12,60.172812,2,capture
1.0,11,60.190311,2,capture
1.0,10,60.206293,2,capture
1.0,13,60.227133,2,capture
1.0,10,60.243088,2,capture
1.0,12,60.262192,2,capture
1.0,20,60.294087,2,capture
1.0,18,60.32289,2,capture
1.0,16,60.348389,2,capture
1.0,9,60.362834,2,capture
1.0,9,60.377316,2,capture
1.0,23,60.414101,2,capture
1.0,17,60.441498,2,capture
1.0,16,60.466968,2,capture
1.0,9,60.481298,2,capture
1.0,18,60.509941,2,capture
1.0,20,60.541847,2,capture
1.0,17,60.568916,2,capture
1.0,12,60.587997,2,capture
1.0,16,60.613471,2,capture
1.0,11,60.631076,2,capture
1.0,11,60.648586,2,capture
1.0,17,60.675817,2,capture
1.0,8,60.688605,2,capture
1.0,8,60.70135,2,capture
1.0,12,60.720458,2,capture
1.0,10,60.7364,2,capture
1.0,9,60.750823,2,capture
1.0,14,60.773311,2,capture
1.0,25,60.813248,2,capture
1.0,14,60.835636,2,capture
1.0,14,60.858009,2,capture
1.0,14,60.8804,2,capture
1.0,23,60.917017,2,capture
1.0,9,60.931384,2,capture
1.0,17,60.958506,2,capture
1.0,11,60.976006,2,capture
1.0,17,61.003143,2,capture
1.0,20,61.03506,2,capture
1.0,17,61.062215,2,capture
1.0,16,61.087723,2,capture
1.0,13,61.108368,2,capture
1.0,13,61.129185,2,capture
1.0,14,61.151514,2,capture
1.0,19,61.18186,2,capture
1.0,13,61.202679,2,capture
1.0,12,61.221908,2,capture
1.0,14,61.244393,2,capture
1.0,6,61.253981,2,capture
1.0,9,61.268376,2,capture
1.0,15,61.292344,2,capture
1.0,10,61.308318,2,capture
1.0,12,61.327512,2,capture
1.0,26,61.369348,2,capture
1.0,21,61.402942,2,capture
1.0,16,61.428623,2,capture
1.0,7,61.439763,2,capture
1.0,20,61.471756,2,capture
1.0,7,61.482942,2,capture
1.0,16,61.50851,2,capture
1.0,11,61.526122,2,capture
1.0,14,62.693232,2,capture
1.0,10,62.709239,2,capture
1.0,16,62.734779,2,capture
1.0,10,62.750831,2,capture
1.0,11,62.76832,2,capture
1.0,15,62.792267,2,capture
1.0,15,62.816159,2,capture
1.0,9,62.830508,2,capture
1.0,10,62.846425,2,capture
1.0,10,62.862462,2,capture
1.0,8,62.875288,2,capture
1.0,7,62.886439,2,capture
1.0,13,62.907171,2,capture
1.0,8,62.919935,2,capture
1.0,17,62.946924,2,capture
1.0,20,62.978632,2,capture
1.0,11,62.996297,2,capture
1.0,16,63.02171,2,capture
1.0,23,63.058318,2,capture
1.0,11,63.075758,2,capture
1.0,13,63.096428,2,capture
1.0,14,63.118806,2,capture
1.0,11,63.136416,2,capture
1.0,9,63.150659,2,capture
1.0,19,63.180883,2,capture
1.0,17,63.207986,2,capture
1.0,7,63.219301,2,capture
1.0,14,63.24152,2,capture
1.0,12,63.260562,2,capture
1.0,19,63.290765,2,capture
1.0,19,63.321163,2,capture
1.0,9,63.335545,2,capture
1.0,10,63.35144,2,capture
1.0,17,63.378507,2,capture
1.0,12,63.39774,2,capture
1.0,16,63.423317,2,capture
1.0,27,63.466967,2,capture
1.0,17,63.494161,2,capture
1.0,19,63.524583,2,capture
1.0,12,63.543702,2,capture
1.0,15,63.568098,2,capture
1.0,9,63.582403,2,capture
1.0,13,63.60317,2,capture
1.0,13,63.623945,2,capture
1.0,9,63.638238,2,capture
1.0,10,63.654179,2,capture
1.0,16,63.679495,2,capture
1.0,6,63.689105,2,capture
1.0,10,63.705019,2,capture
1.0,10,63.720934,2,capture
1.0,13,63.741634,2,capture
1.0,16,63.767073,2,capture
1.0,17,63.794019,2,capture
1.0,15,63.817805,2,capture
1.0,9,63.832152,2,capture
1.0,14,63.854448,2,capture
1.0,8,63.867172,2,capture
1.0,11,63.884553,2,capture
1.0,11,63.902107,2,capture
1.0,14,63.924333,2,capture
1.0,9,63.938652,2,capture
1.0,12,63.958256,2,capture
1.0,13,63.979013,2,capture
1.0,12,63.998178,2,capture
1.0,13,64.018957,2,capture
1.0,14,64.041374,2,capture
1.0,12,64.060491,2,capture
1.0,14,64.082819,2,capture
1.0,12,64.101923,2,capture
1.0,16,64.127484,2,capture
1.0,13,64.148298,2,capture
1.0,14,64.170637,2,capture
1.0,7,64.181813,2,capture
1.0,13,64.202389,2,capture
1.0,12,64.221592,2,capture
1.0,10,64.237627,2,capture
1.0,10,64.253542,2,capture
1.0,13,64.27428,2,capture
1.0,10,64.290288,2,capture
1.0,12,64.309375,2,capture
1.0,11,64.326915,2,capture
1.0,11,64.344501,2,capture
1.0,16,64.369921,2,capture
1.0,23,64.406736,2,capture
1.0,8,64.419525,2,capture
1.0,11,64.437065,2,capture
1.0,14,64.459417,2,capture
1.0,10,64.475337,2,capture
1.0,10,64.491259,2,capture
1.0,10,64.507201,2,capture
1.0,8,64.519959,2,capture
1.0,11,64.537481,2,capture
1.0,15,64.561475,2,capture
1.0,11,64.579108,2,capture
1.0,13,64.599923,2,capture
1.0,18,64.628646,2,capture
1.0,19,64.658922,2,capture
1.0,11,64.676459,2,capture
1.0,13,64.697259,2,capture
1.0,21,64.730797,2,capture
1.0,12,64.74995,2,capture
1.0,10,64.76593,2,capture
1.0,7,64.777116,2,capture
1.0,16,64.802645,2,capture
1.0,10,64.818606,2,capture
1.0,13,64.839319,2,capture
1.0,16,64.864697,2,capture
1.0,8,64.87744,2,capture
1.0,9,64.891864,2,capture
1.0,10,64.907876,2,capture
1.0,7,64.919053,2,capture
1.0,20,64.950997,2,capture
1.0,14,64.973336,2,capture
1.0,20,65.005154,2,capture
1.0,11,65.022673,2,capture
1.0,11,65.040151,2,capture
1.0,20,65.071767,2,capture
1.0,16,65.097219,2,capture
1.0,17,65.124586,2,capture
1.0,18,65.154034,2,capture
1.0,22,65.190633,2,capture
1.0,17,65.218371,2,capture
1.0,25,65.258469,2,capture
1.0,14,65.280619,2,capture
1.0,13,65.301379,2,capture
1.0,9,65.315669,2,capture
1.0,13,65.336442,2,capture
1.0,16,65.361925,2,capture
1.0,24,65.400385,2,capture
1.0,10,65.416517,2,capture
1.0,11,65.434054,2,capture
1.0,9,65.448445,2,capture
1.0,13,65.469236,2,capture
1.0,19,65.49958,2,capture
1.0,9,65.513966,2,capture
1.0,14,65.536285,2,capture
1.0,13,65.557017,2,capture
1.0,11,65.574522,2,capture
1.0,8,65.587244,2,capture
1.0,9,65.601564,2,capture
1.0,12,65.620696,2,capture
1.0,12,65.639879,2,capture
1.0,13,65.660635,2,capture
1.0,13,65.681301,2,capture
1.0,9,65.69562,2,capture
1.0,16,65.72094,2,capture
1.0,14,65.743303,2,capture
1.0,17,65.770365,2,capture
1.0,12,65.789505,2,capture
1.0,15,65.814504,2,capture
1.0,15,65.838578,2,capture
1.0,12,65.857642,2,capture
1.0,12,65.876822,2,capture
1.0,11,65.894409,2,capture
1.0,11,65.91196,2,capture
1.0,9,65.926382,2,capture
1.0,10,65.942355,2,capture
1.0,16,67.117465,2,capture
1.0,8,67.130289,2,capture
1.0,12,67.149471,2,capture
1.0,9,67.163981,2,capture
1.0,11,67.181626,2,capture
1.0,13,67.202464,2,capture
1.0,10,67.218535,2,capture
1.0,13,67.239397,2,capture
1.0,19,67.269617,2,capture
1.0,17,67.296688,2,capture
1.0,11,67.314294,2,capture
1.0,14,67.336502,2,capture
1.0,16,67.361893,2,capture
1.0,11,67.379487,2,capture
1.0,13,67.400553,2,capture
1.0,14,67.422789,2,capture
1.0,13,67.443631,2,capture
1.0,12,67.462725,2,capture
1.0,12,67.481876,2,capture
1.0,9,67.496181,2,capture
1.0,20,67.528176,2,capture
1.0,13,67.548879,2,capture
1.0,7,67.560042,2,capture
1.0,11,67.577605,2,capture
1.0,13,67.59829,2,capture
1.0,16,67.623976,2,capture
1.0,10,67.640028,2,capture
1.0,13,67.660949,2,capture
1.0,11,67.67847,2,capture
1.0,21,67.712002,2,capture
1.0,11,67.729581,2,capture
1.0,10,67.745484,2,capture
1.0,14,67.767845,2,capture
1.0,9,67.78217,2,capture
1.0,16,67.807616,2,capture
1.0,9,67.822022,2,capture
1.0,11,67.839651,2,capture
1.0,13,67.860522,2,capture
1.0,20,67.892431,2,capture
1.0,11,67.909982,2,capture
1.0,8,67.922824,2,capture
1.0,7,67.934051,2,capture
1.0,11,67.951632,2,capture
1.0,16,67.977155,2,capture
1.0,13,67.997898,2,capture
1.0,14,68.020192,2,capture
1.0,12,68.039332,2,capture
1.0,12,68.058426,2,capture
1.0,7,68.069686,2,capture
1.0,14,68.09202,2,capture
1.0,7,68.103223,2,capture
1.0,10,68.1192,2,capture
1.0,16,68.144623,2,capture
1.0,11,68.162804,2,capture
1.0,14,68.185469,2,capture
1.0,16,68.210855,2,capture
1.0,8,68.223785,2,capture
1.0,9,68.238354,2,capture
1.0,12,68.257466,2,capture
1.0,15,68.281257,2,capture
1.0,12,68.300345,2,capture
1.0,9,68.314646,2,capture
1.0,7,68.32587,2,capture
1.0,11,68.343388,2,capture
1.0,12,68.362448,2,capture
1.0,13,68.383393,2,capture
1.0,14,68.405768,2,capture
1.0,13,68.426708,2,capture
1.0,13,68.447459,2,capture
1.0,15,68.471305,2,capture
1.0,24,68.509803,2,capture
1.0,17,68.53685,2,capture
1.0,10,68.552743,2,capture
1.0,17,68.580344,2,capture
1.0,7,68.5915,2,capture
1.0,12,68.610644,2,capture
1.0,9,68.625057,2,capture
1.0,11,68.642583,2,capture
1.0,9,68.656855,2,capture
1.0,8,68.66961,2,capture
1.0,10,68.686228,2,capture
1.0,9,68.700577,2,capture
1.0,10,68.716603,2,capture
1.0,14,68.739027,2,capture
1.0,6,68.74859,2,capture
1.0,8,68.761318,2,capture
1.0,8,68.77401,2,capture
1.0,20,68.80571,2,capture
1.0,15,68.829817,2,capture
